X,Y,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,website,NATSCALE,LABELRANK,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,CITYALT,HEX_ID,CONTINENT,adm1_id,adm1_name,adm1_type_,av_temp,av_prec,elev,landcover,city_id
-45.4164008923,61.1625968337,8,Airport,mid,Narsarsuaq,UAK,ramp,BGBW,UAK,http://en.wikipedia.org/wiki/Narsarsuaq_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,North America,1563,Kommune Kujalleq,,0,901,,10,3526
-50.694199,67.018097,8,Airport,mid,Kangerlussuaq,SFJ,ramp,BGSF,SFJ,http://en.wikipedia.org/wiki/Kangerlussuaq_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,North America,1564,Qeqqata Kommunia,,-54,256,,10,3531
-52.6810069189,47.5849882193,3,Admin-1 capital,0,St. Johncs,0,0,0,0,0,0,0,110,2,,,1,St. John's,0,0,,0,0,Canada,CAN,Canada,CAN,Newfoundland and Labrador,CA,,47.58499,-52.68101,4,1,Location adjusted. Changed feature class.,131469,99182,0,9,8,6324733,,St. John ??s,1,St. John's,P,PPL,5,99182,0,14,America/St_Johns,GeoNames spatial join with similar names only.,0,,0,0,,320,North America,584,Newfoundland and Labrador,Province,48,1480,78,11,1721
-52.69234393,47.5625,8,Port,0,Saint-John's,0,0,0,0,0,5,www.sjpa.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,North America,584,Newfoundland and Labrador,Province,48,1480,32,0,1720
-52.7433337429,47.6131179008,4,Airport,mid,St John's Int'l,YYT,terminal,CYYT,YYT,http://en.wikipedia.org/wiki/St._John's_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,North America,584,Newfoundland and Labrador,Province,48,1480,137,10,1719
-51.0500212012,0.0330070179,3,Admin-1 capital,0,Macap-,0,0,0,0,0,0,0,110,1,,,0,Macapa,0,0,,0,0,Brazil,BRA,Brazil,BRA,Amapi,BR,,0.03301,-51.05002,4,0,Location adjusted.,499166,368397,0,10,10,3396016,,Macapa,1,Macapa,P,PPLA,3,338936,0,1,America/Belem,GeoNames match general.,0,,0,0,,324,South America,503,Amapá,State,270,2480,12,13,1342
-51.2166518571,3.2166628203,6,Populated place,0,Vila Velha,0,0,0,0,0,0,0,30,1,,,0,Vila Velha,0,0,,0,0,Brazil,BRA,Brazil,BRA,Amapi,BR,,3.21666,-51.21665,1,0,Changed scale rank.,1209091,275736,223754,12,10,-1,,Vila Velha,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,324,South America,503,Amapá,State,261,3414,3,2,1341
-51.1799874284,-0.0395983694,7,Populated place,0,Porto Santana,0,0,0,0,0,0,0,20,1,,,0,Porto Santana,0,0,,0,0,Brazil,BRA,Brazil,BRA,Amapi,BR,,-0.0396,-51.17999,0,0,,83927,53771,53771,8,8,3391360,,Porto Santana,1,Santana,P,PPL,3,83927,0,-9999,America/Belem,GeoNames spatial join with similar names only.,0,,0,0,,324,South America,503,Amapá,State,270,2421,15,13,1339
-52.3300205908,4.9329921661,3,Populated place,0,Cayenne,0,0,0,0,0,0,0,110,8,,,0,Cayenne,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,4.93299,-52.33002,4,0,Location adjusted.,61550,52809,0,8,8,3382160,,Cayenne,1,Cayenne,P,PPLC,0,61550,0,33,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,264,3232,7,13,3162
-52.6499493831,5.1599808949,6,Populated place,0,Kourou,0,0,0,0,0,0,0,30,8,,,0,Kourou,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,5.15998,-52.64995,1,0,Changed scale rank.,24029,20822,20822,7,7,3381303,,Kourou,1,Kourou,P,PPL,0,24029,0,1,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,261,2920,5,13,3161
-54.0325345879,5.4976240805,7,Admin-1 region capital,0,Saint-Laurent-du-Maroni,0,0,0,0,0,0,0,20,8,,Albina,0,Saint-Laurent-du-Maroni,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,5.49762,-54.03253,1,0,Location adjusted. Changed scale rank.,24287,17414,17414,7,6,3380387,,Saint-Laurent-du-Maroni,1,Saint-Laurent-du-Maroni,P,PPL,0,24287,0,10,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,264,2566,6,13,3159
-52.9599821387,5.3800191436,8,Populated place,0,Sinnamary,0,0,0,0,0,0,0,10,8,,,0,Sinnamary,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,5.38002,-52.95998,0,0,,3180,2383,2552,4,4,3380290,,Sinnamary,1,Sinnamary,P,PPL,0,3180,0,3,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,260,2649,5,13,3157
-50.8000106217,2.0499898467,6,Populated place,0,Amapa,0,0,0,0,0,0,0,30,1,,,0,Amapa,0,0,,0,0,Brazil,BRA,Brazil,BRA,Amapi,BR,,2.04999,-50.80001,1,0,Changed scale rank.,1947,1947,1947,3,3,-1,,Amapa,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,324,South America,503,Amapá,State,265,3382,11,2,1340
-52.3300205908,4.7299813018,8,Populated place,0,Roura,0,0,0,0,0,0,0,10,8,,,0,Roura,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,4.72998,-52.33002,0,0,,2229,1910,0,4,3,3380450,,Roura,1,Roura,P,PPL,0,2229,0,12,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,263,3628,4,2,3156
-51.8100006527,3.9104706003,7,Populated place,0,Saint-Georges,0,0,0,0,0,0,0,20,1,,,0,Saint-Georges,0,0,,0,0,French Republic,FRA,France,FRA,Amapc,GF,,3.91047,-51.81,0,0,,2742,374,26010,4,2,3380402,,Saint-Georges2,1,Saint-Georges-de-l'Oyapock,P,PPL,0,2742,0,19,America/Cayenne,GeoNames spatial join with similar names only.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,258,3436,14,14,3158
-53.2199921077,5.4804264515,7,Populated place,0,Iracoubo,0,0,0,0,0,0,0,20,8,,,0,Iracoubo,0,0,,0,0,French Republic,FRA,France,FRA,Guinaa,GF,,5.48043,-53.21999,0,0,,1536,226,0,3,2,3381428,,Iracoubo,1,Iracoubo,P,PPL,0,1536,0,1,America/Cayenne,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,324,South America,1112,Guyane française,Overseas department,261,2630,7,2,3160
-52.7684296893,5.2394100126,8,Airport,spaceport,Centre Spatial Guyanais,CSG,terminal,,,http://en.wikipedia.org/wiki/Guiana_Space_Centre,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,South America,1112,Guyane française,Overseas department,260,2921,10,14,3153
-51.04269729,0.032222222,7,Port,0,Macapa,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,South America,503,Amapá,State,270,2480,0,0,1338
-52.3638068572,4.8212671431,7,Airport,mid,Cayenne  Rochambeau,CAY,terminal,SOCA,CAY,http://en.wikipedia.org/wiki/Cayenne-Rochambeau_Airport,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,South America,1112,Guyane française,Overseas department,261,3611,8,14,3154
-52.33616019,4.935277778,5,Port,0,Cayenne,0,0,0,0,0,30,www.guyane.cci.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,South America,1112,Guyane française,Overseas department,264,3182,26,0,3155
-48.4819688908,-1.4480573774,2,Admin-1 capital,0,Belem,0,0,0,0,0,0,0,200,1,,Belem,0,Belem,0,0,,0,1,Brazil,BRA,Brazil,BRA,Par,BR,,-1.45,-48.48002,5,0,Changed scale rank.,2167000,1407737,1580657,12,12,3405870,Belnm,Belem,1,Belem,P,PPLA,16,1407737,0,1,America/Belem,GeoNames match general.,470,Brazil,-1.43,-48.49,Belem,325,South America,483,Pará,State,268,2369,14,13,1064
-47.4900059424,-5.5200390433,6,Populated place,0,Imperatriz,0,0,0,0,0,0,0,30,1,,,0,Imperatriz,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-5.52004,-47.49001,1,0,Changed scale rank.,218106,188573,178988,10,9,3398269,,Imperatriz,1,Imperatriz,P,PPL,13,218106,0,80,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,262,1460,126,13,1028
-49.1159790462,-5.3499719046,3,Populated place,0,Maraba,0,0,0,0,0,0,0,110,1,,,0,Maraba,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-5.34997,-49.11598,4,0,Location adjusted.,166182,166182,0,9,9,3395503,,Maraba,1,Maraba,P,PPL,16,145860,0,57,America/Santarem,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,483,Pará,State,269,1866,98,13,1063
-47.9300307633,-1.2895995902,7,Populated place,0,Castanhal,0,0,0,0,0,0,0,20,1,,,0,Castanhal,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.2896,-47.93003,0,0,,137406,113223,113394,9,9,3402591,,Castanhal,1,Castanhal,P,PPL,16,137406,0,28,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,265,2441,46,13,1051
-43.8799678971,-4.4795857555,7,Populated place,0,Codo,0,0,0,0,0,0,0,20,1,,,0,Codo,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-4.47959,-43.87997,4,0,Population from GeoNames.,83288,83288,0,8,8,3402000,,Codo,0,Codo,P,PPL,13,83288,0,47,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,273,1520,53,9,1021
-48.8848801409,-1.7245306944,6,Populated place,0,Abaetetuba,0,0,0,0,0,0,0,30,1,,,0,Abaetetuba,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.72453,-48.88488,1,0,Location adjusted. Changed scale rank.,79420,78050,79420,8,8,3408424,,Abaetetuba,1,Abaetetuba,P,PPL,16,78050,0,11,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,270,2577,10,13,1062
-46.7699982112,-1.0500276501,6,Populated place,0,Braganca,0,0,0,0,0,0,0,30,1,,,0,Braganca,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.05003,-46.77,1,0,Changed scale rank.,57163,56566,56566,8,8,3405006,,Braganca,1,Braganca,P,PPL,16,57163,0,1,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,261,2354,11,14,1058
-49.3899674902,-4.5995784313,7,Populated place,0,Jacundt,0,0,0,0,0,0,0,20,1,,,0,Jacunda,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-4.59958,-49.38997,0,0,,51375,51375,0,8,8,-1,,Jacunda,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,325,South America,483,Pará,State,271,2196,99,2,1054
-48.2100136735,-7.1900146292,6,Populated place,0,Araguaina,0,0,0,0,0,0,0,30,1,,,0,Araguaina,0,0,,0,0,Brazil,BRA,Brazil,BRA,Tocantins,BR,,-7.19001,-48.21001,1,0,Changed scale rank.,50444,50444,50444,8,8,-1,,Araguaina,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,325,South America,485,Tocantins,State,260,1809,211,13,1076
-45.3900307633,-3.6599975394,8,Populated place,0,Santa Ines,0,0,0,0,0,0,0,10,1,,,0,Santa Ines,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-3.66,-45.39003,0,0,,67424,49599,50832,8,7,3389609,,Santa Ines,1,Santa Ines,P,PPL,13,67424,0,42,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,274,1881,25,13,1019
-45.2599611832,-5.509600404,7,Populated place,0,Barra do Corda,0,0,0,0,0,0,0,20,1,,,0,Barra do Corda,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-5.5096,-45.25996,4,0,Population from GeoNames.,48901,48901,0,7,7,3406318,,Barra do Corda,0,Barra do Corda,P,PPL,13,48901,0,100,America/Fortaleza,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,482,Maranhão,State,265,1106,105,9,1024
-50.4900037044,-1.6800150361,6,Populated place,0,Breves,0,0,0,0,0,0,0,30,1,,,0,Breves,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.68002,-50.49,1,0,Changed scale rank.,47164,46473,47164,7,7,3404817,,Breves,1,Breves,P,PPL,16,46473,0,17,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,267,2433,10,14,1059
-47.179999025,-1.1900191051,8,Populated place,0,Capanema,0,0,0,0,0,0,0,10,1,,,0,Capanema,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.19002,-47.18,0,0,,47766,43896,43896,7,7,3403208,,Capanema,1,Capanema,P,PPL,16,47766,0,10,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,261,2444,22,13,1046
-52.2100020768,-3.1996122041,7,Populated place,0,Altamira,0,0,0,0,0,0,0,20,1,,,0,Altamira,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-3.19961,-52.21,0,0,,70888,42650,42650,8,7,3407882,,Altamira,1,Altamira,P,PPL,16,70888,0,47,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,259,1855,108,13,1055
-44.7999892594,-4.2299885876,6,Populated place,0,Bacabal,0,0,0,0,0,0,0,30,1,,,0,Bacabal,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-4.22999,-44.79999,1,0,Changed scale rank.,72372,42221,42221,8,7,3406910,,Bacabal,1,Bacabal,P,PPL,13,72372,0,38,America/Fortaleza,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,482,Maranhão,State,274,1630,34,9,1027
-44.150003094,-4.1295812796,7,Populated place,0,Coroata,0,0,0,0,0,0,0,20,1,,,0,Coroata,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-4.12958,-44.15,4,0,Population from GeoNames.,34129,34129,0,7,7,3401703,,Coroata,0,Coroata,P,PPL,13,34129,0,34,America/Fortaleza,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,482,Maranhão,State,272,1474,35,9,1022
-47.0900045182,-1.7496231904,7,Populated place,0,Capitao Poco,0,0,0,0,0,0,0,20,1,,,0,Capitao Poco,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.74962,-47.09,4,0,Population from GeoNames.,32704,32704,0,7,7,3403127,,Capitao Poco,0,Capitao Poco,P,PPL,16,32704,0,48,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,261,2257,78,14,1050
-44.519980511,-5.2500296846,8,Populated place,0,Presidente Dutra,0,0,0,0,0,0,0,10,1,,,0,Presidente Dutra,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-5.25003,-44.51998,4,0,Population from GeoNames.,30330,30330,0,7,7,3391220,,Presidente Dutra,0,Presidente Dutra,P,PPL,13,30330,0,113,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,269,1311,179,9,1017
-46.1499843766,-5.8099955049,8,Populated place,0,Grajau,0,0,0,0,0,0,0,10,1,,,0,Grajau,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-5.81,-46.14998,4,0,Population from GeoNames.,30217,30217,0,7,7,3398856,,Grajau,0,Grajau,P,PPL,13,30217,0,194,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,261,1197,147,9,1016
-49.2900252702,-8.2500016084,6,Populated place,0,Conceicao do Araguaia,0,0,0,0,0,0,0,30,1,,,0,Conceicao do Araguaia,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-8.25,-49.29003,1,0,Population from GeoNames. Changed scale rank.,27115,27115,0,7,7,3401845,,Conceicao do Araguaia,0,Conceicao do Araguaia,P,PPL,16,27115,0,113,America/Araguaina,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,262,1741,190,9,1061
-47.3399892594,-0.6094860648,7,Populated place,0,Salinopolis,0,0,0,0,0,0,0,20,1,,,0,Salinopolis,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-0.60949,-47.33999,0,0,,40998,23771,23771,7,7,3389822,,Salinopolis,1,Salinopolis,P,PPL,16,40998,0,1,America/Santarem,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,483,Pará,State,265,2895,,11,1052
-49.3000246598,-5.1200117809,8,Populated place,0,Itupiranga,0,0,0,0,0,0,0,10,1,,,0,Itupiranga,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-5.12001,-49.30002,4,0,Population from GeoNames.,21301,21301,0,7,7,3397851,,Itupiranga,0,Itupiranga,P,PPL,16,21301,0,36,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,269,1987,111,14,1048
-44.6700230322,-4.5696061006,7,Populated place,0,Pedreiras,0,0,0,0,0,0,0,20,1,,,0,Pedreiras,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-4.56961,-44.67002,0,0,,13638,13638,0,6,6,-1,,Pedreiras,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,325,South America,482,Maranhão,State,272,1619,43,9,1020
-46.0499904801,-7.5200203259,6,Populated place,0,Balsas,0,0,0,0,0,0,0,30,1,,,0,Balsas,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-7.52002,-46.04999,1,0,Changed scale rank.,68056,11467,11467,8,6,3406545,,Balsas,1,Balsas,P,PPL,13,68056,0,244,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,262,1208,258,9,1029
-45.0899973974,-2.5196020316,7,Populated place,0,Pinheiro,0,0,0,0,0,0,0,20,1,,,0,Pinheiro,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-2.5196,-45.09,0,0,,38893,10931,0,7,6,3392054,,Pinheiro,1,Pinheiro,P,PPL,13,38893,0,40,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,272,1933,8,10,1023
-44.3600161149,-3.4000134085,8,Populated place,0,Itapecuru Mirim,0,0,0,0,0,0,0,10,1,,,0,Itapecuru Mirim,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-3.40001,-44.36002,0,0,,34943,9751,9751,7,5,3397936,,Itapecuru Mirim,1,Itapecuru Mirim,P,PPL,13,34943,0,14,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,272,1623,18,13,1018
-47.4199843766,-6.3195768037,7,Populated place,0,Tocantinopolis,0,0,0,0,0,0,0,20,1,,,0,Tocantinopolis,0,0,,0,0,Brazil,BRA,Brazil,BRA,Tocantins,BR,,-6.31958,-47.41998,0,0,,8750,8750,8750,5,5,-1,,Tocantinopolis,1,,,,0,0,0,0,,,0,,0,0,,325,South America,485,Tocantins,State,251,1531,153,14,1075
-47.4900059424,-2.9595751761,7,Populated place,0,Paragominas,0,0,0,0,0,0,0,20,1,,,0,Paragominas,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-2.95958,-47.49001,0,0,,69613,6578,6578,8,5,3393106,,Paragominas,1,Paragominas,P,PPL,16,69613,0,101,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,264,1859,129,13,1056
-45.0000028906,-3.2095857555,7,Populated place,0,Viana,0,0,0,0,0,0,0,20,1,,,0,Viana,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-3.20959,-45,0,0,,26689,4928,4928,7,4,3385122,,Viana,1,Viana,P,PPL,13,26689,0,20,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,273,1843,18,14,1025
-49.9480471208,-7.1006144014,7,Populated place,0,Xinguara,0,0,0,0,0,0,0,20,1,,,0,Xinguara,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-7.10061,-49.94805,0,0,,4047,4047,0,4,4,-1,,Xinguara,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,325,South America,483,Pará,State,256,1816,250,12,1053
-44.2399976009,-6.0395422171,7,Populated place,0,Colinas,0,0,0,0,0,0,0,20,1,,,0,Colinas,0,0,,0,0,Brazil,BRA,Brazil,BRA,Maranh,BR,,-6.03954,-44.24,0,0,,25158,1967,0,7,3,3401963,,Colinas,1,Colinas,P,PPL,13,25158,0,179,America/Fortaleza,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,482,Maranhão,State,267,1281,159,9,1026
-46.1400108252,-1.1964786592,7,Populated place,0,Viseu,0,0,0,0,0,0,0,20,1,,,0,Viseu,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.19648,-46.14001,0,0,,18958,1027,0,6,3,3385022,,Viseu,1,Viseu,P,PPL,16,18958,0,1,America/Santarem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,265,2129,22,14,1049
-49.7199990251,-3.6799963187,6,Populated place,0,Tucurui,0,0,0,0,0,0,0,30,1,,,0,Tucurui,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-3.68,-49.72,1,0,Changed scale rank.,76337,607,0,8,2,3385935,,Tucurui,1,Tucurui,P,PPL,16,76337,0,23,America/Santarem,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,325,South America,483,Pará,State,269,2413,187,2,1060
-50.8199835628,-1.9499727184,8,Populated place,0,Portel,0,0,0,0,0,0,0,10,1,,,0,Portel,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-1.94997,-50.81998,0,0,,21315,395,0,7,2,3391412,,Portel,1,Portel,P,PPL,16,21315,0,1,America/Belem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,267,2359,2,9,1047
-49.5099860042,-2.2396191214,7,Populated place,0,Cameta,0,0,0,0,0,0,0,20,1,,,0,Cameta,0,0,,0,0,Brazil,BRA,Brazil,BRA,Par,BR,,-2.23962,-49.50999,0,0,,45200,210,0,7,2,3403697,,Cameta,1,Cameta,P,PPL,16,45200,0,1,America/Belem,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,325,South America,483,Pará,State,270,2537,25,14,1057
-48.48474676,-1.451666667,5,Port,0,Belem,0,0,0,0,0,30,www.cdp.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,South America,483,Pará,State,268,2369,26,13,1045
-48.4795602894,-1.389746288,4,Airport,mid,Val de Caes Int'l,BEL,terminal,SBBE,BEL,http://en.wikipedia.org/wiki/Val_de_C%C3%A3es_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,South America,483,Pará,State,268,2369,14,13,1044
-47.917998147,-15.7813943729,2,Admin-0 capital,0,Brasilia,0,0,0,0,0,0,0,200,1,,Brasilia,0,Brasilia,1,0,,0,1,Brazil,BRA,Brazil,BRA,Distrito Federal,BR,,-15.78334,-47.91605,5,0,Changed scale rank.,3716996,2562963,1772679,12,12,3469058,Brasglia,Brasilia,1,Brasilia,P,PPLC,7,2207718,0,1092,America/Sao_Paulo,GeoNames match general.,472,Brazil,-15.79,-47.89,Brasilia,326,South America,486,Distrito Federal,Federal District,212,1573,1155,13,1082
-49.3019705184,-16.7180813846,2,Admin-1 capital,0,Goiania,0,0,0,0,0,0,0,200,1,,Goiania,0,Goiania,0,0,,0,1,Brazil,BRA,Brazil,BRA,Goi,BR,,-16.72003,-49.30002,5,0,Changed scale rank.,2022000,1171195,1356728,12,12,3462377,Goinnia,Goiania,1,Goiania,P,PPLA,29,1171195,0,790,America/Sao_Paulo,GeoNames match general.,479,Brazil,-16.72,-49.25,Goiania,326,South America,477,Goiás,State,230,1415,797,13,928
-48.2799835628,-18.8999975394,4,Populated place,0,Uberlandia,0,0,0,0,0,0,0,50,1,,,0,Uberlandia,0,0,,0,0,Brazil,BRA,Brazil,BRA,Minas Gerais,BR,,-18.9,-48.27998,0,0,,563536,406188,374948,11,10,3445831,,Uberlandia,1,Uberlandia,P,PPL,15,563536,0,690,America/Sao_Paulo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,326,South America,488,Minas Gerais,State,215,1483,883,13,1104
-48.9599678971,-16.3195865694,7,Populated place,0,Anapolis,0,0,0,0,0,0,0,20,1,,,0,Anapolis,0,0,,0,0,Brazil,BRA,Brazil,BRA,Goi,BR,,-16.31959,-48.95997,0,0,,319587,237604,233400,10,10,3472287,,Anapolis,1,Anapolis,P,PPL,29,319587,0,917,America/Sao_Paulo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,326,South America,477,Goiás,State,220,1465,1025,13,921
